task_handle,occupation_code,task_description,justification,prob_E0,prob_E1,prob_E2,prob_E3
ccaring,82,"Counselling, advising, or caring for customers or clients in the context of transport and mobile machine operation, such as providing travel information, assistance with luggage, or ensuring passenger comfort.","While some aspects of customer service could be automated, many situations require empathy and human judgment, limiting LLM impact.",0.6,0.2,0.15,0.05
cselling,82,"Selling a product or service in the context of transport and mobile machine operation, such as upselling travel packages, offering additional services, or promoting related products.","LLMs could assist with suggesting upsells or providing product information, but human interaction remains important in closing sales.",0.5,0.25,0.2,0.05
cproduct,82,"Knowledge of particular products or services in the context of transport and mobile machine operation, such as understanding vehicle specifications, routes, fares, or regulations.","LLMs can readily provide information about products, services, and regulations, potentially significantly reducing time spent on research and information retrieval.",0.3,0.4,0.25,0.05
cmotivat,82,Motivating the staff whom you manage or supervise,"Motivating staff in transport roles relies heavily on interpersonal skills and direct communication, limiting LLM impact, though they could offer some templated advice or feedback (E1) or integrate with scheduling/performance management tools (E2).",0.7,0.2,0.1,0.0
cthings,82,Keeping a close control over resources,"Resource management (vehicles, fuel, personnel) in transport benefits significantly from LLM-powered applications (E2) integrating with existing scheduling, logistics, and maintenance systems, though direct LLM use (E1) is less impactful.",0.2,0.1,0.7,0.0
ccoach,82,Coaching the staff whom you manage,"Coaching drivers and transport operatives involves practical demonstrations and personalized feedback, limiting direct LLM impact (E1), though they could offer some structured training materials or performance analysis integrated with tracking systems (E2).",0.6,0.25,0.15,0.0
ccareers,82,Developing the careers of the staff whom you manage,"LLMs could offer some direct assistance (E1) in career development by providing information on training opportunities or certification requirements, and LLM-powered applications (E2) could integrate with performance data for personalized recommendations.",0.5,0.3,0.2,0.0
cfuture,82,Making strategic decisions about the future of your organisation,"Strategic decision-making in transport benefits from LLM-powered applications (E2) that analyze market trends, optimize routes, and forecast demand, while direct LLM use (E1) could provide summaries of relevant information or generate different scenarios.",0.3,0.2,0.5,0.0
cteach,91,"Instructing, training, or teaching people, individually or in groups","While LLMs could offer some support for creating training materials or demonstrations (E1, E2), the largely hands-on nature of training in elementary trades limits the potential for significant time reduction.",0.7,0.2,0.1,0.0
cspeech,91,Making speeches or presentations,"Formal speeches or presentations are infrequent in elementary trades, thus limiting the potential impact of LLMs.",0.9,0.1,0.0,0.0
cpersuad,91,Persuading or influencing others,"Persuasion in this context relies heavily on interpersonal skills and on-the-job experience, with minimal potential for LLM impact.",0.95,0.05,0.0,0.0
cteamwk,91,Working with a team of people in elementary trades and related occupations.,"Teamwork in this occupation relies heavily on physical coordination and in-person communication, limiting LLM impact.",0.9,0.05,0.05,0.0
clisten,91,Listening carefully to colleagues in elementary trades and related occupations.,"Listening in this context is primarily direct verbal communication, with minimal opportunity for LLM enhancement.",0.95,0.05,0.0,0.0
ccoop,91,Cooperating with colleagues in elementary trades and related occupations.,"Cooperation in these roles involves primarily physical coordination and basic communication, limiting LLM applicability.",0.9,0.05,0.05,0.0
cwrite,91,"Writing material such as forms, notices, or signs in the context of elementary trades and related occupations.","While LLMs could assist with generating simple notices or filling forms, the limited writing demands of these occupations and the often handwritten nature of the task suggest minimal time reduction.",0.7,0.2,0.1,0.0
cwritesh,91,"Writing short documents (for example, short reports, letters, or emails) in the context of elementary trades and related occupations.","Short reports, letters, or emails are infrequent in these roles, and existing tools like pen and paper or basic computer access are sufficient for the limited writing required.",0.8,0.15,0.05,0.0
cwritelg,91,"Writing long documents with correct spelling and grammar (for example, long reports, manuals, articles, or books) in the context of elementary trades and related occupations.","Creating long, formal documents is extremely rare in these occupations, making LLM assistance highly unlikely to be relevant.",0.95,0.05,0.0,0.0
cread,91,"Reading written information such as forms, notices, or signs in the context of elementary trades and related occupations.","Reading short, simple texts like forms, notices, or signs is already straightforward for most workers in these occupations, offering minimal potential for LLM-driven time savings.",0.9,0.05,0.05,0.0
